tx_a,tx_b,rq1-3_search,tod_overall,tod_approximation,property_gain_and_loss
0x05b346bd82f1b92e2651871444ddda789826855c579cb9235bb381a8a31cfca7,0xb3a579417981e2f2fc999d3dc5cc49fe83197cef8ba52dba8cfebd208b316598,True,False,False,False
0x05b49a766383d37765666b3db142b77c0d788ebcd305b295317ef96286689084,0x2f9845020c3f347fb63650b6a046d5955a41c8b0d6744227540266455afff9e9,True,True,True,True
0x05c5663182ed9a748718fe03d776f75cdb1b11876166d1eebb999b59565ea4a4,0xea1492645732e3c8e1d535376109d94e3f4aa50c6d8836375ba0905b67b098e1,True,True,True,True
0x05e4b3c5f1c6f710173c485686ae81de8e9c63e16f202512317a8f3634a214ac,0x8cf78a29cfea374fd3ff99d175ccff64302390155a001526fe328176c340191d,True,True,True,True
0x05e4b3c5f1c6f710173c485686ae81de8e9c63e16f202512317a8f3634a214ac,0xce2eb39d38268bfa9cf1023a4e15ac315b46a3ca440d9a944647b74ff9d4075f,True,True,True,True
0x05e4ed12353fa37234ed8d9ebf9d9b44fcd8d00bfa43dcfc2f4eab7c38bdf8e6,0xb039296253a94b5e256df4a31a30e88f1d1dec73d517a5706b583a7f4ed63a4d,True,True,True,True
0x05ef9a84affa8e72ee2ef358e5638f2f7eb32f10005a45d4792e262bb13c8aeb,0x066862b176ac68a55d592f0688e2dc9a31155b745eefbb1222b4ab5282748ab6,True,True,True,True
0x05ef9a84affa8e72ee2ef358e5638f2f7eb32f10005a45d4792e262bb13c8aeb,0xb995289a3fa67d128102241d80fe0f598d76e214555cd31af23634405e20227c,True,True,True,True
0x05fa886ec3db23b8278978d42ed9b178e22c3230f9105da4a874b46b69c9303b,0xf72b83bb2e338288b10cf8f4a969b2af2888915b1c95e811c8a2c0b1340466b9,True,True,True,True
0x0603afef9f42999ef5958a0086b64bd0645f8efb281ba1f40cf3b472eeaf2fa0,0xb7fbacbb7154d923204ecae337c8524a0d027c8cba1435607246fa71913f0d1a,True,True,True,True
0x061e359524d649a8e495a13f5d8a53903655d8493e79a3d3ebba57a528a50995,0xd7fe0cc4f5edba95ec92ad26cf8ace0994cd458bc37b5542bfa6d2cb18656956,True,True,True,True
0x0622f64e160bbd0bf9fa4a28cbc20ee2104ec8572190f0180dd3b5486941b4b8,0x337d10794bd781f934946c0f16a3478c2b4c9eaefffae8e75d5cd3e81bfcdb08,True,True,True,True
0x062aa225ec86cad067f99ae756470aff238573a91c897fa82dd0d2dcd13176d6,0x20558466006ff831d2affd555e31553414e2b7df9e7460caa5b27077186932f8,True,True,True,True
0x062aa225ec86cad067f99ae756470aff238573a91c897fa82dd0d2dcd13176d6,0xf6f894ff491ad8756e5689154f09d9676e77351aad558e7675b1b4b5464bed52,True,True,True,True
0x062eaa4264bf1afa299d31d64fb70b46171d2f3d588fcbbe35d9e1ae5965a59d,0x095a6617d9ecc25a35c4107bdbdea0d68f5c205c660a8139dbcba132f6243488,True,True,True,True
0x062eaa4264bf1afa299d31d64fb70b46171d2f3d588fcbbe35d9e1ae5965a59d,0x6928eb9670c06878d547d5bebb0c9b0b2361f1889cfedbce16f332480408a6fb,True,False,False,True
0x0638fc681bd71ad984eb3c76086f5663087d237837a0bcc415658a4cee9da951,0x8c5c1c3cf871efdd4b0158a5a99018a005dd40763d8eb296e34b39eeab9ec2f5,True,False,False,False
0x064117d9444e91bfc76674528a41cdcb0e314eccd3f100e27173103a8907235a,0x2adae403ddeb61645018f4c0ed9f447ee5288ff7670eb3e37ae55abce92dc7cc,True,True,True,True
0x065cbcb480b2da4f472bcf53238c616a0c479b0fd9b37fc7d967ce46f5e24ced,0xe32ae61cef07c195e58f0af514a50b8be4dbe5657d2fa2cc24c0cf7df6fc3e47,True,True,True,True
0x06614f8f7bcf2c4a5505ee06392d0d9d5ba35282f08207f63652810def11619e,0x9c9ae07c777a3aaec444afbb384dfa07c9b479a2ba9f3584ac347afe03451b8a,True,False,False,True
0x066862b176ac68a55d592f0688e2dc9a31155b745eefbb1222b4ab5282748ab6,0xb995289a3fa67d128102241d80fe0f598d76e214555cd31af23634405e20227c,True,True,True,True
0x06731d7117163c0b9bab867d950983591434aa4fdb7f26f3a84d67b4fae9bcbd,0x41d7e147f2fd0678b44694918a4413b80f12edec06257b065796eaee9d2f975e,True,True,True,True
0x067737728710b61a25023965ab30e6d39921615595cb962210612af3aeca7ee0,0x8340f8f7178f45a36bd38b663bebf7aa0375002b1c9a84d42c5c54618b1f7d76,True,True,True,True
0x0677fcad4c64680dc84b227c2a6378b7d1a98e304193c3c900ea6a5271fd5f11,0xd650f11a7a219148b7648c37506a2ede21ae0628ff417437a8f1ea1cffaa86cc,True,True,True,True
0x0679059e75596c6d90c7a4e232373eb9ffa16b95c962074a6b90093947e14374,0x120dd1c3c20dfcd8256e083e4b09755de388c14a35b99a8c447a51b77b091ba4,True,True,True,True
0x0679059e75596c6d90c7a4e232373eb9ffa16b95c962074a6b90093947e14374,0xb9cdafeffc061c314e285bab8bff0bc8c7bfc00b1b228260dbd27a76ea744f03,True,True,True,True
0x0682380be15f054b6a99d5e62050f1350766908648629c153cd69b22d3a871d9,0x3276a67980de5d756e39620dc94e22225bb04294b8e2bda512d112e7f39f6034,True,True,True,True
0x0682380be15f054b6a99d5e62050f1350766908648629c153cd69b22d3a871d9,0x4dd11d9e0ee07665ff23469a33f3bd8eea474e2f656631868c7447a52b637f17,True,True,True,True
0x0688fa873bc3632aad024de6d3a6038ccc767ca11e57b6d9dc56e718ea331b7e,0xb377f2efbc50d91be8a9b7b10af13feb899a0b0584dd349ed2144468124add26,True,True,True,False
0x0688fa873bc3632aad024de6d3a6038ccc767ca11e57b6d9dc56e718ea331b7e,0xf021122043696e9392e4767fc48ffdb8874ec9456b90e815124b3845104551e2,True,True,True,False
0x06a0cc485e49384a270af4eb9709e3761eb5534af61b2b451600a8f11536c295,0x8eed41a17aaa8617b6e6c38e82f4b7c6d1b7b69a9c2efcdfc7cc8f2c03d920d7,True,True,True,True
0x06a0cc485e49384a270af4eb9709e3761eb5534af61b2b451600a8f11536c295,0xdece8e101b13162b89cb4fdc43b758d35177984de01990132b6c4eb1614706f1,True,True,True,True
0x06b0b67bb7ade6aff194f8a6bf2c1cd5f37d462cdde5159ae3b0cbcccf6ce773,0x3864dcde4b36243e96d534ec1e84da66455a1ddcc7bcc33b38b3e49dfd15c17e,True,True,True,True
0x06d3abfada870738883cfb9dde48ed4600f621730d0445ae1df2a96a0a6074bf,0x08e075c9d0f81aab5915bc7fafd1feccdd3b83d1c33a848d19ab678ab83652bb,True,True,True,True
0x06d3abfada870738883cfb9dde48ed4600f621730d0445ae1df2a96a0a6074bf,0x6c8ddadb78f8ca4d423896752f76e2ca69acbfa020b4fa6eab46107818fe9723,True,True,True,True
0x06ed4fb60276fe9db2d482576c08c70edff1ccd81a1f8837f4447991bf047420,0xce80b9f3428e91d87baf73ab56de99598d79ed56ae0b5ad9e1753f2cd9b5a085,True,True,True,True
0x06f5cae20a1c9d0f1d5bef3b6050c4c8eec62bc40100607e0427d8430c423d12,0x7db120cd1c7c2bd0eedcf3e380758838eb91628b931193efdc90fbf780fe16b7,True,True,True,True
0x074c9276ddde348928ee54d7a72766b69ae9a2ac11f8e87cde46b2343a122009,0xc10cd33a343891ad4db029a92c9ba8cc1586e3b6c2abbc07f7b2fa0f7cad4204,True,True,True,True
0x0751606cd320b2610dcb1cc3f2f4b3598f4ec537c0a6a76d640589d9dc79ba60,0x5d87e77471c0346d32f6d7dd563663ccca847a1a79fb1c8d301f02d40b88fd45,True,True,True,True
0x075514f2c8e283710bfbbeef4589ee5332c738e28ce823bd8dbce43a05121c82,0xb695bb012e1c163bcd9fe533c029b4816cfa93c7b8c22b419f81987901fc214c,True,True,True,True
0x078e1e67ddf414e5a79b547bf3fe996245658631ed5fa67daf9030e53a64c47e,0x33f812d499e9ab22c4a96b5878fb5ad2bf31c0723640e6e5f4059670305ce9a1,True,True,True,True
0x0797cc64e45f72b27386eb5cd918523a44969d781d19342caff3bf09e572790c,0x4cddbf70985e15da53ae64efcacce3467a500156e5e2b37ddc94f8fe1531df32,True,True,True,True
0x07bada1ce9ab47e89b2b6534b4feb5ae15dd3db0f7589c387907f3eb2ac62c7b,0x467e0e020ade8c44f5e86e9c5554d49caa0ded1f59498a40ecba13104eca21af,True,True,True,True
0x07bada1ce9ab47e89b2b6534b4feb5ae15dd3db0f7589c387907f3eb2ac62c7b,0xc6bc21d393099b27fb0bae179efbd138d3a156c83b76e62f8902043e2990abe4,True,True,True,True
0x07bada1ce9ab47e89b2b6534b4feb5ae15dd3db0f7589c387907f3eb2ac62c7b,0xd331f98677178950015d1a20058b413acd12ad73f01736dcf93591a4ee3bc3fb,True,True,True,True
0x07bc0de496460d56cf14a5f0889d6743f036039ef078ef8ba0e2c6cc8e392fdb,0x28ad4fc1c9c5cbeb6afdc1603f2edc03353e94790e93db6e483bcde7ee5da041,True,True,True,True
0x07bdc9dfc96784f0cc9d7098d3450f1953409682359711523652de8fb24374d1,0xd75d7fdc6d3a4fa14ba1b19cba0adb064352cfe8eef69fbc7d6db66b964057b1,True,True,True,True
0x07bdc9dfc96784f0cc9d7098d3450f1953409682359711523652de8fb24374d1,0xd8c6c6e174e2c86df318c30347408cffa088638763629c40b9975b7ef496870e,True,True,True,True
0x07e9db9f82c57d25819298946070da255fefe88dbe3d1347251adf039a10fe62,0xb9506fa031395886696e54db9020c862b67004616ca6ae6ec547571e3c3b63d5,True,True,True,True
0x07fb7d1835dd228dfc645dc84005dbb22770f7856a390e6a9fd70196aa6ef6f4,0x2ce04c81d2b892ff2316371c3b3fe80a507380ed2f607b8e533ef727e70c662d,True,False,False,False
0x085a62d9185266d682005df97dfcc7a2777c4c29f7368a660c0a5f1e82494df7,0x59ec26d0ea45f3db322292dc696618d67dc990d850846d7d60c471a2c98428c4,True,True,True,True
0x08899d7a0031a1b47bab67dfd07b4825ce331c90593322fbff44b410ba83e323,0x5732190a00c99db2064f721eeba674df28bdb6e80aa3c59d8d66f41072534038,True,True,True,True
0x08c815fb309f78bcaca723ae78c968d1dd105f4e2bb9aaf04f8fffa7903105bf,0xee51e95a660c37ce973c424a5f8354c9dca813af2eb6c18e4f854a4bc0641b8b,True,True,True,True
0x08d42ae03f4887fb02626e08825c9c7e8b9a591507793919c853422f926cd60f,0xc001a65b035fe167c76847bf62ba22471d4b9b2896a468f7938c0f81ce0a68dc,True,True,True,True
0x08d858ff356fc5a8d14425c5f50198e7d177ed98bb688fd375eaa66e412e2c42,0x8c07cafe19f907f7ccd1818b28d4894b5946ff80ddcbf57eb0777f8ef60ce15d,True,True,True,True
0x08d93fc9967804f82446b8585452334e7c4e8d9e7b02746f3fb9e1f862bbff47,0x1c65288c9ed3a50579b5f7da7090854a54d6e2c3eb4c2becabee3a529c948b8f,True,True,True,True
0x08d93fc9967804f82446b8585452334e7c4e8d9e7b02746f3fb9e1f862bbff47,0xb54e9537fa7cb53c31da67b1aa73407352268fede3ef23928ea1ebb41bf84e75,True,True,True,True
0x08f3d04d2d0eefe7b40143aaf88fa4a8a06f3a75d0ebc2ce45a2488e4cd3e7c6,0xf28cc2de87b8f1d4776db4829676f90241fb45790ff78b1fe0238f47df1e6454,True,True,True,True
0x090c25ca88c6e86d863915df70d8e4b22a8533473137feb5d9009b83cff117b4,0x7e36d478e31bfe9b8f7878c0065d6a8905b60fc1638df9c276c9f4838910f828,True,True,True,True
0x090c25ca88c6e86d863915df70d8e4b22a8533473137feb5d9009b83cff117b4,0x8cc72536cb49435be420b0901301ddff830d9976a6363fab9bfa164ece74295d,True,True,True,True
0x09293ff1577287a4899a1b1afc0fe5e769a77c47c146172d9331b1fbde9983db,0x8e2daf40d163876bceac8b308da582817ff299951e9a7564619b82b22a942cfa,True,True,True,False
0x09293ff1577287a4899a1b1afc0fe5e769a77c47c146172d9331b1fbde9983db,0xba11a1ab9b4428be9fe0a5cea8c1dae39712131340e9a4c51b667d65ed89c5d5,True,True,True,True
0x09293ff1577287a4899a1b1afc0fe5e769a77c47c146172d9331b1fbde9983db,0xfb4d2f5fd0872a6a64a07105114389c7569304c5c5ec1a2a1bda8c0efc15e4e9,True,True,True,True
0x0943d622d22d9f99e0c0adf42014242d3a0d0d2c2136946fede6d5c4f806ee7d,0x2cfcf4d44358cf4743cf02fe785cbb2c2e2ea4158b06e24d625cf5b6daffa75e,True,True,True,False
0x095a6617d9ecc25a35c4107bdbdea0d68f5c205c660a8139dbcba132f6243488,0x6928eb9670c06878d547d5bebb0c9b0b2361f1889cfedbce16f332480408a6fb,True,False,False,True
0x09764f69994d041c720dd33acd5c758cb0e9704cde89ef401c9bb22c8f13bd60,0x2da31568d618d3c1d0142fec761185e7e5d72d423205cb3e76385f2d0603c3f5,True,True,True,True
0x09764f69994d041c720dd33acd5c758cb0e9704cde89ef401c9bb22c8f13bd60,0xdb009fe1b2521fd3ad855e436e4c09dc2dae194c8bc982c3c689d680c51b3897,True,True,True,True
0x097daa6604ba47247d01a2609005956f60689b375db5c05c4bc0bbfbf7af3d14,0x206a4dd050908fd31e40d712c119cd1ac78a6c1f3cff93248f8b5f17c6562b03,True,True,True,True
0x098a01646188683f82a9821db312b9694ae28685181f48ecc842887e16d2c616,0x71b644763b954ec17839446d7570b085f10045b91077b6e598ba89c62caf2033,True,True,True,True
0x09937feba1de76e02b4bfd2ea37a69164fd44525f0dbeed79e24944f09ee68b9,0xb0ba6723f5f4aef807e54c00f01da8658545f51c18429af3c9fa0761742ea4ea,True,True,True,True
0x09937feba1de76e02b4bfd2ea37a69164fd44525f0dbeed79e24944f09ee68b9,0xe80f9f9b4f6bf0320ce7679c6b92f815bae9a7e1525a15aa2e5b6edfa2f1d65e,True,True,True,True
0x09a220a2752b59c0b589f527de415d10b58223c537ec0137139add278c88dff0,0x687c90f9e29eb9ef954e1e0f2586a5db4dd846816b87f24c3bbcc22cd0102e34,True,True,True,True
0x09a220a2752b59c0b589f527de415d10b58223c537ec0137139add278c88dff0,0x9ec8b51e2e375ac686ff2de3d4aa8db833a5be16719ffc0a9256f61da23d7c8c,True,True,True,True
0x09bddda2d14ab935656969c3a40582fcf53e4c8bb40a9cc56fdeef6c4a0b5780,0x8f9068ab86b300ef482b2f2101a8193ef3d0e5789e352d919b40b000ff6ddc64,True,True,True,True
0x09e0f1b90d06cac563fd763016e72ea5a110f02a821a0dae675f65e7f37289bd,0x9360303db2e978514de457aab63c7f1171c588f464494d6e18c7998a5d4df8fd,True,True,True,True
0x09eda6245ffcbd2d73a1cfb78906261cc68f43a25ee1c0a5bbf0a9d385325e6c,0xd9de088e500cdb6e9a4a0a18af29603ae4d84ae7ef6c9854c7bc173f49a65dc7,True,False,False,False
0x09f3a35e116bd9a1cb9ad50ec66630f8f43092c89a3afa4a91e200c9500e7b8e,0x0bdfd59616a8f98fc6a0fe150994d1f9b64b668242cd7e2a9a9421d1a86e7de4,True,True,True,True
0x0a08d8f5968828aee4a0b5d80ab1afa69171899b76fcdd7b3267b8856d889f1d,0x831e8af230f24b580dee86420a73e21ccd43423f5c4d449010ae5e3b2ccc6fa4,True,True,True,True
0x0a183ecdae02ed126a9aefdad067c5097d8892ef7751500468f2b50cbfc0d30a,0xd15fd2168d622f0889ec9886bc8f8db834f86441339c423b5ab5d566cc81c373,True,True,True,True
0x0a3ca8fcc21d474be3ff41ce2bf4cc9e902649f7b38e7a67bd73ec36962c60a2,0x84d7ef706ae79df6baf5eac7177a1c472c932cc4dbd01055179a94325ced0148,True,True,True,True
0x0a3cff277f4edb0417200654a7370d35373db03a4edc67d046b1caa5cbbd077d,0xd1850ff7cbd74c10df8605d5ade61da46c4d0e59ef6293680c4d6bcbc5d8d426,True,True,True,False
0x0a441891526b36549687de7d47e9bca296fd613544094b914a991b3eab67d461,0xae91849bde8254045f893965be1b7656b3ad3ade3b7e017ba6e57c69ef55b420,True,True,True,False
0x0a441891526b36549687de7d47e9bca296fd613544094b914a991b3eab67d461,0xde07402dcc1955bdd7816741f8b612dbc7a05a78ab50a387059a8bad277e3fe8,True,True,True,True
0x0a47a8ec3ae3483433187e1998203bafbcf64dd6f573357043c3adcc6ca4cd3e,0xecb853f3dc08ebb79399fb0e4ed9875b95d050860b6aa89064a8305b1052f16a,True,True,True,True
0x0a5485f80ad64896a76524ed7d5ce573cd6d8085c0ab37406c5c7270f38ecb34,0x4002feaf35e4f2023e5ec7349569f071b3ccfa211aea1b5d8d82caf3197ece01,True,True,True,True
0x0a5e95a4d085e1d5f377c3e51c31405ff8f08de3083fda64da0c4439446d1b0b,0x2c676932e05fdb6b2a1d42abd0592a5400269d262ece68a32a252541b8d781c7,True,True,True,True
0x0a5e95a4d085e1d5f377c3e51c31405ff8f08de3083fda64da0c4439446d1b0b,0x528bc48774a571724f2be27d08b1ddb3c48bb8d59356497d8b1cdaed90693939,True,True,True,True
0x0a5e95a4d085e1d5f377c3e51c31405ff8f08de3083fda64da0c4439446d1b0b,0x5b1933e57cbe52c38869a6cbd9dabb1e8cd57c2b930c76bbd93d7d5f5b018e93,True,True,True,True
0x0a7315fe7d6fd85abe353694c25679596937d8e9ca3eae880e3b410b9ff9a1a3,0x038fda4baffbc8df0b354a5936df0805dd723e0636dd4036084c758175d53565,True,True,True,True
0x0a79467a5fd3c1c8ec5aca7cd89eb5bed4b5302dca496b50a8851bb780427870,0x80669142458ea1efe5cd5e0bc9ec4d38b6f6e2b3b417306cde867975f416aef9,True,False,False,False
0x0a8030d8698717ffb8316265962761aecb677d8c96d34e3d2ac61ba8dc23802c,0x1e7323cd2d796e4b78f951e8a1348227c70690453ba2dc502d42570810d3718f,True,True,True,False
0x0a831692cb9c0677d78b3e53605e43804e80843549028473da3421cd8193fa97,0x77a21e1dcd3a41037d339210464cf593e9858149b2794e188ce18ac969c99160,True,False,False,False
0x0a881db9070ba9b5e065ec88bcd968271a9c8e37f60cefcdb683b9100e494709,0xfc6c00c6160e5c2974e78fbe9e4ca2d3068d7556849b86ce4189d6cc9addebba,True,True,True,True
0x0aa6ddeede6661aceb782e9484e9352b1564f92edd456815c5cd88f8f84ccc38,0x2984017e1e7320f2e96b203821e5aa7e68b29eb3d8a00230da2ce7084d457d2a,True,True,True,True
0x0ab16ea77a5abdbb54364d0174594a2454308748efc6ad82f03e2bf195b4bba0,0x3d9e7efd8038b97f7c5c307312ad9b48f580da4e8d3618e67b3dfeb87d65e4b3,True,True,True,False
0x0b0d160f67aa0681585074883d4bf0c0b7fcb007f810b398fdc39a35788c1fb6,0x2252359119478ceea6a10a48bb21970ac0d464ed7d7a91fec7945a63c72b4935,True,True,True,True
0x0b0d160f67aa0681585074883d4bf0c0b7fcb007f810b398fdc39a35788c1fb6,0xd39dfd4f60beae5b46dd862d7ab13cd1a5eb3d4cccf09815f0afe3d56f7408cc,True,True,True,True
0x0b48d60d6fce97f33dd4898076390b7c82c2efe809c51425532a8910755f3c40,0x0324e335ad7c110a06c9588524ee33f63ed25748ea05379a98c72aa0e2d5026d,True,False,False,False
0x0b4d7329c15dd5edbfc9233da2e213349636eb0835b11bb9fa287868e2f3a1fa,0x2d51f4a2e662e926ff5f20816edaff4ec7e4808e67e19df3fa4a75daa705d999,True,True,True,True
0x0b4d7329c15dd5edbfc9233da2e213349636eb0835b11bb9fa287868e2f3a1fa,0xe442857fb8f608f2a14e32b97465c78a55816b6ba51bff8f2f225e9d4cec93df,True,True,True,True
0x0b58278a942e19406e1278173b22235914350130b99cda70e323bcc3bc03ecd0,0xe0a3912c5c1e47a48adf569644a31ad2c37cf2ecb83d618a9744383e792b1441,True,False,False,False
0x0b71457ba6d6074620ad486252219497561136085601521e5963d7dc83f42f60,0xbff26484391dddeea47bb77ae0ed8e16decd9037080ffc09ed09768a0e7950e7,True,True,True,True
0x0b79b63d9842c2bda9efe2c13d7ab305a512cce200dab492a43c59ed03bee134,0xac1f97683e6e3b504ef795d43696acf0d293d284352cdad4aa09612a4009498b,True,True,True,True
0x0b7b6a10e8f4f089d5ca7aca8018a303ae361462975fe271fe05a8af7260e981,0x65504b0ebde6c816a41d56eab8cc4c6a003cb5e7e0ff43373e4962727a8d2265,True,True,True,True
0x0b99ed38a43f4c5ba112c7c424eb967cf7d2b612fd41e5149e87c99899ecc0c9,0x692c8033e22abb78c21e54c648c1bebcd7301829b3fffc2506d65f7a9f18f866,True,True,True,True
0x0ba2a17c81dc811506cd4374cdac25c6ab2956147112fec33aebeb4499aef614,0x1d97dc23f866d9f93c7a780a1bdc438212083175843758ee44e4dde99016f1d4,True,True,True,True
0x0ba2a17c81dc811506cd4374cdac25c6ab2956147112fec33aebeb4499aef614,0x91df34d6366583d36e2702a205e1af12b0cc1992dd87f68a63aca9a1f63f9f20,True,True,True,True
0x0bd73f74f1f3659b405aacb1e70643c4f7eeb1dcd7fade080b6b34b97bcda17c,0x1efd984918739ff15ccb70ec8d7486dfa8667527f00fe194650a80c6a601e93e,True,True,True,True
0x0bdb49eddd012acf00280d1328e4f08ab5851602569afa738517e9da6bd6e529,0x2d084dbcb583d711b01c194ef6c2dddd0fce3265c18ef0ee4bfaae52a4ee970c,True,True,True,True
0x0bdfd59616a8f98fc6a0fe150994d1f9b64b668242cd7e2a9a9421d1a86e7de4,0x09937feba1de76e02b4bfd2ea37a69164fd44525f0dbeed79e24944f09ee68b9,True,True,True,True
0x0bef7cdbf362af10023d606226272de5435fb7a6a23a70753c9b7ed7df96e723,0xd722ad8c08d41c08faa5d9d3765c50ac74df15f19ff5c29609cd3b7bcfbfb900,True,True,True,True
0x0bf458174a4e9ac0033fa5d08cd0429a568d2bca5f77ab138c58dc94029def15,0x75191e575b018726d5f3b2a626237fe2245b13da8c5fdca3566e19412c6659bb,True,True,True,True
0x0bf5c87614607c41cb6525b3d25e43f07cc9cfa3d95d5e7888483ce59578d1c2,0xb3a579417981e2f2fc999d3dc5cc49fe83197cef8ba52dba8cfebd208b316598,True,False,False,False
0x0bfc3ceb4b6a86c5b1eec2106bffd1848882020eb262584ad905aa0f173ebda4,0x83574d991ec07a645bd1285885a8b584b166fc0fa62f1883d8ec1682c5942983,True,True,True,True
0x0c0ab21cc33ddfda5881b8428691e681d931230b74c601278098832c26d4170d,0x279dc3d9f3511468f236820be1d7a78ddf6866a83ebb2fbc1c46008d6fde7fee,True,True,True,True
0x0c13ecdf1896ea3dbb71e80bf13ad7c4f912150449ab695688400f3de7286033,0x13d17263bff1c9eaf4d66579b824ab907c9454d11aaf326455a3c86cc9c1f250,True,True,True,True
0x0c13ecdf1896ea3dbb71e80bf13ad7c4f912150449ab695688400f3de7286033,0x439200775be83810b705f5ce6b88157a2137e481d6d665b3bf8438bd38ba06a7,True,True,True,True
0x0c1a69e294fc7e72043baa5d11ceb3676ea44ef0495bec9c222ce7e1dc25b354,0x0f65bfd49557174890d92775b6e5e2f8fe130b2264c44106f6898ad262e85acf,True,True,True,True
0x0c1a69e294fc7e72043baa5d11ceb3676ea44ef0495bec9c222ce7e1dc25b354,0x1e979e7e92dcc4886d68724d1bca564321a4b2e272bcc79a27a549f4e537b620,True,True,True,True
0x0c1a69e294fc7e72043baa5d11ceb3676ea44ef0495bec9c222ce7e1dc25b354,0xa6140d209ebffd8699085d5549db4e5392d21ad16a38b56a09d2eac6886ed0c6,True,True,True,True
0x0c21b7943c93ce49fcdccd5107566ef66a3c90186ae6dfc79ff197d638dab44c,0x9d6e096c9ad2f6c7bda2ee619a0828ce66afaff1b4d2f8754e3001f627d57786,True,False,False,True
0x0c21d96f261d0e3b231cf026eb53e9084baa04aede7e84ebb7e2066feeed8b54,0x724bb0425a7613e7742d8aff0556a2f03d74e2f4e04290ad789148f6f26a5388,True,True,True,False
0x0c230991d26d280a12ff4441e47257ef9adfc1f2e1c8837f7c53fbf55d9f9ba4,0x56d71fe64fa9835d37cdd636f7c4f4fe0ee9248002a13d75633a1caa9816d5a3,True,True,True,True
0x0c237c64ea2859fca11fdc645c1413ee65bffc1da8b16df6001628f14e504908,0x724bb0425a7613e7742d8aff0556a2f03d74e2f4e04290ad789148f6f26a5388,True,True,True,False
0x0c26455bbd82beed008a7764fbf104e9e9e7b703c3840a7dac338b6d7eb0d87d,0x3c5a9b0323101254d2b2b4381b1ab5162ad191cfc469b48e2f3e5c5f60bbc1ce,True,True,True,False
0x0c6c34e6f636b5ff9000e327761336ebbfbd7d3d196abec3756a4ea7a47089ca,0x8dba499e6b0bb71c74b830cbf255d6ad37b3b97c8c5d8fc6da3099a344769db9,True,True,True,True
0x0c6db3b9d95c937fc68d63cf7152fe1811d08e7a8d0bcf531b94637d910056a4,0xd12b1e44a32c016538f3b97b43a3cec28d0e92b83500c06dbc55a9e779db7ed0,True,True,True,True
0x0cac5135d14be2de4e3a341dc35045b65a92bf6340e917df30c9eed64d6078b0,0xfe5ab162ccb914a7779cb23165ba5fb43739f690e3a037d7ca767b69696134e4,True,True,True,True
0x0cee493e874ae1ae52e52b9461f4621e9410c43f580baaff409ffd7c367576c0,0x1e8cb7371c8399fbdf10c7f471cd2f56a3bd8be15ae5fcfe567d9e3645c046f5,True,True,True,True
0x0cfb53e18b385d6ca3de1403e2987b9ac537417487eb8e0073bae57bf9db4367,0xec3053f2d1d7fe0738e312356a43fff10e084d0f586a6056c9c37b57e2be427d,True,False,False,False
0x0d0d4b6e621bd6a242c92f4af06c934f9ad68251849f2884e2ebb84a85361ab7,0xed468de110a2cc1e8572ca6d1006b9ddff9c0f9e346a916cd469bda5e94bf15d,True,True,True,True
0x0d1194249508137fe42f4abad8026e830e084a3e684ff136c48deeb3520aecb6,0xc3aa1e50b58ec36f84ef731d8b0eea617eda6b36fc596818a73336d17107674e,True,True,True,True
0x0d120c9c8bbbb57b721e8f3b3c62b27d36a4024f70938c7429d5ea442ca68842,0xddbdd24cb384215a9864de30e81bfc5c48938dc1212b44b8d370a44e4fd3a905,True,True,True,True
0x0d31248986969d1c461c5308e7904a50d50b8661d2c219e11b0fa1ecd2734501,0xb008b53142c4f84785441fc7596a8bd57d1c7a9ef91e6db129ec60242518b12b,True,True,True,True
0x0d34fc73abba2eb90be3739c468ccc950728b8946e96bbbc9cb657cb903ae089,0x09937feba1de76e02b4bfd2ea37a69164fd44525f0dbeed79e24944f09ee68b9,True,True,True,True
0x0d34fc73abba2eb90be3739c468ccc950728b8946e96bbbc9cb657cb903ae089,0xada07587703590f9330fbc014ca2cf83c9877fb473d0f72c69bb09dc5763c5b2,True,True,True,True
0x0d36e3033bb18deefc9897ab398bacf93322606b9756f1807d09aa24dc2c71a4,0x65648a322d556e234286cfdd7c0dae198b2ee7c05c6f33bd54fa7f7cdecc4c76,True,True,True,True
0x0d36e3033bb18deefc9897ab398bacf93322606b9756f1807d09aa24dc2c71a4,0x6bfd348dd0e9a2bd0debaa546747fbc7b2337187e03dd0b9913efac1fc4f4c2a,True,True,True,False
0x0d3cff0dec0535d08345dfaf4b1647e9330e751e46c0f5c4c1ca161ba3655d37,0x9fc61875e2352786c5a0d2a39ec131fcb869300fbe80101773ceefe15f6f7000,True,True,True,True
0x0d450ef45adf6a313a327b7611677049ace581460d516058c675105e2c9b1549,0xd41f29e2d772af28dc0ab010947f0b5d0e364b108550b393d5718ab9593982f8,True,True,True,True
0x0d46b27e31621913012fe84482a13e6d6955c3a7de6e3089f20f3f234535521d,0x1f308fd16529ab0d6307611ab85a43d8f4d92197253d7750f7875df3b92fc326,True,True,True,False
0x0d480efbf63edc1758fa6e110ca5af3bf835566cb69959fbbc687288c4e2cb30,0x9b46828fd90314ae2ca7697b82e5b6157a8258ebe9827e2d29d28c3d19301ec3,True,True,True,True
0x0d4afa2e91d17343663e6347e43587615a985f062c987016ae0ec17ac75f78b7,0xe475c8046bad711c8bedbe3a4b0b1dcec73b22b2c3cac501c7f0d5c40840a0f1,True,True,True,True
